alive ,alive_since     ,anonymity   ,average_timeout    ,first_seen      ,ip_data_as                                                                                                                      ,ip_data_asname                                    ,ip_data_city                 ,ip_data_continent ,ip_data_continentCode ,ip_data_country          ,ip_data_countryCode ,ip_data_district            ,ip_data_hosting ,ip_data_isp                                                           ,ip_data_lat ,ip_data_lon ,ip_data_mobile ,ip_data_org                                                     ,ip_data_proxy ,ip_data_regionName                    ,ip_data_status ,ip_data_timezone               ,ip_data_zip ,ip_data_last_update ,last_seen       ,port  ,protocol ,proxy                          ,ssl   ,timeout            ,times_alive ,times_dead ,uptime             ,ip
true  ,1730555199.3624 ,elite       , 9969.9884411338   ,1721558477.6329 ,"AS32780 Hosting Services, Inc."                                                                                                ,HOSTINGSERVICES-INC                               ,"New York"                   ,"North America"   ,NA                    ,"United States"          ,US                  ,                            ,true            ,"Hosting Services, Inc."                                              ,40.7123     ,-74.0068    ,false          ,"Hosting Services, Inc."                                        ,true          ,"New York"                            ,success        ,America/New_York               ,10004       ,         1730403682 ,1730555199.3624 ,54022 ,socks4   ,socks4://67.213.212.52:54022   ,true  ,10773.391723633    ,        143 ,     27396 , 0.51926358981808  ,67.213.212.52
true  ,1730551918.2144 ,elite       , 3870.880058105    ,1722094181.5399 ,"AS36666 GloboTech Communications"                                                                                              ,GTCOMM                                            ,Montreal                     ,"North America"   ,NA                    ,Canada                   ,CA                  ,Ville-Marie                 ,true            ,"GloboTech Communications"                                            ,45.5049     ,-73.573     ,false          ,                                                                ,true          ,Quebec                                ,success        ,America/Toronto                ,H4X         ,         1730128693 ,1730551918.2144 , 9547 ,socks4   ,socks4://72.10.164.178:9547    ,true  , 8296.8804836273   ,        187 ,     37433 , 0.49707602339181  ,72.10.164.178
true  ,1730551680.7813 ,transparent , 5594.7757593492   ,1729980794.1535 ,"AS11172 Alestra, S. de R.L. de C.V."                                                                                           ,"Alestra, S. de R.L. de C.V."                     ,Macuspana                    ,"North America"   ,NA                    ,Mexico                   ,MX                  ,                            ,false           ,"Alestra, S. de R.L. de C.V."                                         ,17.8386     ,-92.5153    ,true           ,"Alestra, S. de R.L. de C.V"                                    ,false         ,Tabasco                               ,success        ,America/Mexico_City            ,86726       ,         1729981837 ,1730551680.7813 ,  999 ,http     ,http://200.94.102.12:999       ,false , 4102.1039485931   ,       1489 ,      6339 ,19.021461420542    ,200.94.102.12
true  ,1730545048.5722 ,elite       , 1040.6477242      ,1697003807.841  ,"AS46562 Performive LLC"                                                                                                        ,PERFORMIVE                                        ,Atlanta                      ,"North America"   ,NA                    ,"United States"          ,US                  ,                            ,true            ,"Performive LLC"                                                      ,33.7488     ,-84.3877    ,false          ,"Performive LLC"                                                ,true          ,Georgia                               ,success        ,America/New_York               ,30302       ,         1730506772 ,1730545356.6444 ,14282 ,socks4   ,socks4://192.252.208.70:14282  ,true  ,  768.84412765503  ,     109690 ,    131287 ,45.518866945808    ,192.252.208.70
true  ,1730538539.1987 ,elite       ,10007.406065069    ,1723318229.6793 ,"AS4713 NTT Communications Corporation"                                                                                         ,OCN                                               ,Osaka                        ,Asia              ,AS                    ,Japan                    ,JP                  ,                            ,false           ,"NTT Communications Corporation"                                      ,34.6937     ,135.502     ,false          ,"Open Computer Network"                                         ,false         ,Osaka                                 ,success        ,Asia/Tokyo                     ,540-0002    ,         1730524207 ,1730538539.1987 , 8080 ,socks4   ,socks4://153.146.149.14:8080   ,true  , 8462.7411365509   ,        163 ,     31707 , 0.51145277690618  ,153.146.149.14
true  ,1730536550.7356 ,elite       , 6013.2098698767   ,1710561266.0038 ,"AS398101 GoDaddy.com, LLC"                                                                                                     ,GO-DADDY-COM-LLC                                  ,Tempe                        ,"North America"   ,NA                    ,"United States"          ,US                  ,"South Tempe"               ,false           ,"GoDaddy.com, LLC"                                                    ,33.3359     ,-111.894    ,false          ,"GoDaddy.com, LLC"                                              ,true          ,Arizona                               ,success        ,America/Phoenix                ,85284       ,         1730361431 ,1730536550.7356 ,63761 ,socks4   ,socks4://198.12.255.193:63761  ,true  ,  982.64384269714  ,       2842 ,     99598 , 2.7743069113627   ,198.12.255.193
true  ,1730520434.8411 ,elite       , 1762.8842746124   ,1730482683.0566 ,"AS45899 VNPT Corp"                                                                                                             ,VNPT-AS-VN                                        ,Hanoi                        ,Asia              ,AS                    ,Vietnam                  ,VN                  ,                            ,false           ,"VietNam Post and Telecom Corporation"                                ,21.0292     ,105.8526    ,false          ,                                                                ,false         ,Hanoi                                 ,success        ,Asia/Bangkok                   ,            ,         1730482685 ,1730520609.9162 , 8080 ,http     ,http://222.252.194.204:8080    ,false , 2821.2041854858   ,        581 ,         4 ,99.316239316239    ,222.252.194.204
true  ,1730507444.5851 ,elite       , 9872.6080222064   ,1721478244.5579 ,"AS262186 TV AZTECA SUCURSAL COLOMBIA"                                                                                          ,"TV AZTECA SUCURSAL COLOMBIA"                     ,Bogotá                       ,"South America"   ,SA                    ,Colombia                 ,CO                  ,                            ,false           ,"TV AZTECA SUCURSAL COLOMBIA"                                         ,4.6913      ,-74.032     ,false          ,"TV AZTECA SUCURSAL COLOMBIA"                                   ,false         ,"Bogota D.C."                         ,success        ,America/Bogota                 ,110111      ,         1730277900 ,1730507444.5851 ,  999 ,socks4   ,socks4://191.97.6.15:999       ,true  ,10852.447032928    ,        217 ,     39686 , 0.5438187604942   ,191.97.6.15
true  ,1730496498.4079 ,anonymous   , 2951.0880267084   ,1730245716.9749 ,"AS30083 GoDaddy.com, LLC"                                                                                                      ,AS-30083-GO-DADDY-COM-LLC                         ,"St Louis"                   ,"North America"   ,NA                    ,"United States"          ,US                  ,                            ,true            ,"GoDaddy.com, LLC"                                                    ,38.6287     ,-90.1988    ,false          ,"GoDaddy.com, LLC"                                              ,false         ,Missouri                              ,success        ,America/Chicago                ,63188       ,         1730245718 ,1730496498.4079 ,30118 ,http     ,http://148.72.168.81:30118     ,false , 3553.8241863251   ,       1401 ,      2184 ,39.07949790795     ,148.72.168.81
true  ,1730496092.627  ,elite       ,10679.924159784    ,1722597240.1253 ,"AS16276 OVH SAS"                                                                                                               ,OVH                                               ,Dublin                       ,Europe            ,EU                    ,Ireland                  ,IE                  ,                            ,true            ,"vCloud Air"                                                          ,53.3498     ,-6.26031    ,false          ,"OVH US LLC"                                                    ,false         ,Leinster                              ,success        ,Europe/Dublin                  ,D02         ,         1730103069 ,1730496092.627  , 1337 ,socks4   ,socks4://144.2.48.42:1337      ,true  , 1804.6863079071   ,        130 ,     26605 , 0.48625397419114  ,144.2.48.42
true  ,1730494758.3917 ,elite       , 3577.2908973694   ,1720462287.9128 ,"AS26496 GoDaddy.com, LLC"                                                                                                      ,AS-26496-GO-DADDY-COM-LLC                         ,Singapore                    ,Asia              ,AS                    ,Singapore                ,SG                  ,"Central Water Catchment"   ,true            ,"GoDaddy.com, LLC"                                                    ,1.35208     ,103.82      ,false          ,"GoDaddy.com, LLC"                                              ,true          ,"North West"                          ,success        ,Asia/Singapore                 ,858877      ,         1730222819 ,1730494758.3917 ,30305 ,socks4   ,socks4://184.168.121.153:30305 ,true  , 1611.307144165    ,         75 ,     15937 , 0.46839870097427  ,184.168.121.153
true  ,1730493913.8257 ,elite       , 4464.2531983548   ,1710571856.074  ,"AS3269 Telecom Italia S.p.A."                                                                                                  ,ASN-IBSNAZ                                        ,Rome                         ,Europe            ,EU                    ,Italy                    ,IT                  ,                            ,false           ,"Telecom Italia S.p.A. TIN EASY LITE"                                 ,41.9618     ,12.4643     ,false          ,INTERBUSINESS                                                   ,false         ,Lazio                                 ,success        ,Europe/Rome                    ,00187       ,         1730404188 ,1730493913.8257 , 5678 ,socks4   ,socks4://79.7.101.98:5678      ,true  , 3341.8321609497   ,      11290 ,    176332 , 6.0174180000213   ,79.7.101.98
true  ,1730491739.4023 ,elite       ,10101.405069563    ,1721918484.9238 ,"AS22612 Namecheap, Inc."                                                                                                       ,NAMECHEAP-NET                                     ,Phoenix                      ,"North America"   ,NA                    ,"United States"          ,US                  ,                            ,true            ,"Namecheap, Inc."                                                     ,33.4484     ,-112.074    ,false          ,"Namecheap, Inc."                                               ,true          ,Arizona                               ,success        ,America/Phoenix                ,85001       ,         1730247694 ,1730491739.4023 ,52331 ,socks4   ,socks4://66.29.128.245:52331   ,true  ,18185.50992012     ,        135 ,     24669 , 0.54426705370102  ,66.29.128.245
true  ,1730478170.4969 ,transparent , 7219.095982788    ,1719585634.6647 ,"AS262934 IP·RED"                                                                                                               ,IP*RED                                            ,Rosario                      ,"South America"   ,SA                    ,Argentina                ,AR                  ,                            ,false           ,IP·RED                                                                ,-32.9518    ,-60.6839    ,false          ,IP·RED                                                          ,true          ,"Santa Fe"                            ,success        ,America/Argentina/Cordoba      ,2000        ,         1729883503 ,1730478170.4969 , 8085 ,http     ,http://191.102.248.9:8085      ,false , 6550.4031181335   ,      12939 ,    102517 ,11.206866685144    ,191.102.248.9
true  ,1730473653.639  ,transparent , 5995.3774875453   ,1710633766.4264 ,"AS47881 One Crna Gora DOO"                                                                                                     ,MNNEWS-AS                                         ,Podgorica                    ,Europe            ,EU                    ,Montenegro               ,ME                  ,                            ,false           ,VOLI-MNE                                                              ,42.4411     ,19.2632     ,false          ,                                                                ,false         ,Podgorica                             ,success        ,Europe/Podgorica               ,            ,         1730247408 ,1730473653.639  ,32650 ,http     ,http://94.102.234.186:32650    ,false ,13362.894058228    ,      25147 ,    300693 , 7.7175914559293   ,94.102.234.186
true  ,1730465343.7742 ,elite       ,10142.607763835    ,1720472036.208  ,"AS45102 Alibaba (US) Technology Co., Ltd."                                                                                     ,ALIBABA-CN-NET                                    ,Singapore                    ,Asia              ,AS                    ,Singapore                ,SG                  ,"Central Water Catchment"   ,true            ,"Alibaba (US) Technology Co., Ltd."                                   ,1.35208     ,103.82      ,false          ,"Alibaba.com Singapore E-Commerce Private Limited"              ,true          ,"North West"                          ,success        ,Asia/Singapore                 ,858877      ,         1730334267 ,1730465343.7742 ,   80 ,socks4   ,socks4://8.222.224.17:80       ,true  ,13897.251605988    ,        280 ,     51225 , 0.54363654014173  ,8.222.224.17
true  ,1730464366.452  ,elite       , 2514.2192390834   ,1710540194.4192 ,"AS58400 Universitas Negeri Semarang"                                                                                           ,UNNES-AS-ID                                       ,Semarang                     ,Asia              ,AS                    ,Indonesia                ,ID                  ,                            ,false           ,"Universitas Negeri Semarang, y"                                      ,-6.9932     ,110.4215    ,false          ,UNNES                                                           ,false         ,"Central Java"                        ,success        ,Asia/Jakarta                   ,            ,         1730160754 ,1730464366.452  , 4145 ,socks4   ,socks4://103.23.100.1:4145     ,true  , 4027.8673171997   ,       2587 ,    148769 , 1.7092153598139   ,103.23.100.1
true  ,1730463772.883  ,elite       , 5038.7059955848   ,1710550776.512  ,"AS4134 CHINANET-BACKBONE"                                                                                                      ,CHINANET-BACKBONE                                 ,Nanjing                      ,Asia              ,AS                    ,China                    ,CN                  ,                            ,false           ,Chinanet                                                              ,32.0607     ,118.763     ,false          ,"Chinanet JS"                                                   ,true          ,Jiangsu                               ,success        ,Asia/Shanghai                  ,210000      ,         1729915842 ,1730463772.883  ,10800 ,socks4   ,socks4://61.155.235.58:10800   ,true  ,10580.488204956    ,       8583 ,    202405 , 4.0680038675185   ,61.155.235.58
true  ,1730447434.4668 ,elite       , 1638.7521092676   ,1696970782.4814 ,"AS22773 Cox Communications Inc."                                                                                               ,ASN-CXA-ALL-CCI-22773-RDC                         ,Irvine                       ,"North America"   ,NA                    ,"United States"          ,US                  ,                            ,false           ,"Cox Communications Inc."                                             ,33.6846     ,-117.827    ,false          ,"Cox Communications"                                            ,true          ,California                            ,success        ,America/Los_Angeles            ,92612       ,         1730147621 ,1730447434.4668 ,27360 ,socks4   ,socks4://72.195.34.35:27360    ,true  , 1801.8200397491   ,     124739 ,    150671 ,45.292109945173    ,72.195.34.35
true  ,1730443913.7927 ,elite       ,  844.11630166779  ,1697020771.486  ,"AS46562 Performive LLC"                                                                                                        ,PERFORMIVE                                        ,Atlanta                      ,"North America"   ,NA                    ,"United States"          ,US                  ,Fairlie-Poplar              ,true            ,"Total Server Solutions L.L.C."                                       ,33.755      ,-84.3896    ,false          ,"ThePrimeHost - COLO@"                                          ,true          ,Georgia                               ,success        ,America/New_York               ,30303       ,         1730353694 ,1730443978.8364 , 4145 ,socks4   ,socks4://74.119.147.209:4145   ,true  ,  843.15514564514  ,     111491 ,    130702 ,46.033948132275    ,74.119.147.209
true  ,1730437462.5794 ,elite       ,10532.700901201    ,1722744731.7387 ,                                                                                                                                ,                                                  ,Jinrongjie                   ,Asia              ,AS                    ,China                    ,CN                  ,"Xicheng District"          ,false           ,CTTNET                                                                ,39.9136     ,116.363     ,false          ,"China TieTong Telecommunications Corporation"                  ,false         ,Beijing                               ,success        ,Asia/Shanghai                  ,            ,         1730001603 ,1730437462.5794 , 1080 ,socks4   ,socks4://123.73.242.119:1080   ,true  ,13887.954473495    ,        169 ,     32672 , 0.51460065162449  ,123.73.242.119
true  ,1730436482.946  ,elite       , 3851.1661015539   ,1696997235.4367 ,"AS262846 Viacom Provedor de Internet"                                                                                          ,"Viacom Provedor de Internet"                     ,"São Luiz Gonzaga"           ,"South America"   ,SA                    ,Brazil                   ,BR                  ,                            ,false           ,"Viacom Provedor de Internet"                                         ,-28.3909    ,-54.8908    ,false          ,"Viacom Provedor de Internet"                                   ,false         ,"Rio Grande do Sul"                   ,success        ,America/Sao_Paulo              ,97800       ,         1730243155 ,1730436482.946  , 4145 ,socks4   ,socks4://177.10.84.192:4145    ,true  ,12801.631450653    ,      15487 ,    202902 , 7.0914743874463   ,177.10.84.192
true  ,1730431834.678  ,elite       ,10326.923167333    ,1723387941.6157 ,"AS4837 CHINA UNICOM China169 Backbone"                                                                                         ,CHINA169-Backbone                                 ,Zhangjiakou                  ,Asia              ,AS                    ,China                    ,CN                  ,                            ,false           ,"China Unicom Hebei Province Network"                                 ,40.7687     ,114.886     ,false          ,                                                                ,false         ,Hebei                                 ,success        ,Asia/Shanghai                  ,075000      ,         1730212867 ,1730431834.678  , 9999 ,socks4   ,socks4://110.243.10.155:9999   ,true  ,12512.436151505    ,        128 ,     25290 , 0.50358014005823  ,110.243.10.155
true  ,1730428385.9998 ,elite       , 6719.5007174285   ,1710846749.5588 ,"AS50926 AXARNET COMUNICACIONES, S.L."                                                                                          ,AXARNET-AS                                        ,Madrid                       ,Europe            ,EU                    ,Spain                    ,ES                  ,                            ,true            ,"AXARNET COMUNICACIONES, S.L."                                        ,40.4333     ,-3.68759    ,false          ,                                                                ,false         ,Madrid                                ,success        ,Europe/Madrid                  ,28046       ,         1730406188 ,1730428385.9998 ,35157 ,socks4   ,socks4://37.32.98.160:35157    ,true  ,  783.86926651001  ,        194 ,     11735 , 1.6262888758488   ,37.32.98.160
true  ,1730421024.2924 ,elite       , 4118.2901275762   ,1697058575.4359 ,"AS31856 YoAfrica (Pvt) Ltd"                                                                                                    ,CABS                                              ,Harare                       ,Africa            ,AF                    ,Zimbabwe                 ,ZW                  ,"Harare Central"            ,false           ,YoAHRE-MAIN                                                           ,-17.827     ,31.046      ,false          ,                                                                ,true          ,Harare                                ,success        ,Africa/Harare                  ,            ,         1730420273 ,1730421024.2924 , 5678 ,socks4   ,socks4://196.44.181.37:5678    ,true  ,18230.022907257    ,       8762 ,    161879 , 5.1347565942534   ,196.44.181.37
true  ,1730419852.8516 ,elite       ,10839.892966071    ,1715555781.0392 ,"AS45102 Alibaba (US) Technology Co., Ltd."                                                                                     ,ALIBABA-CN-NET                                    ,Seoul                        ,Asia              ,AS                    ,"South Korea"            ,KR                  ,                            ,true            ,"Alibaba (US) Technology Co., Ltd."                                   ,37.5665     ,126.978     ,false          ,"Alibaba.com Singapore E-Commerce Private Limited"              ,true          ,Seoul                                 ,success        ,Asia/Seoul                     ,03153       ,         1730235368 ,1730419852.8516 ,11000 ,socks4   ,socks4://8.213.128.6:11000     ,true  ,21000.977993011    ,        508 ,     67825 , 0.74341826057688  ,8.213.128.6
true  ,1730403168.0346 ,elite       , 3611.2318873405   ,1717840324.4008 ,"AS63949 Akamai Connected Cloud"                                                                                                ,AKAMAI-LINODE-AP                                  ,"Cedar Knolls"               ,"North America"   ,NA                    ,"United States"          ,US                  ,                            ,true            ,"Akamai Technologies, Inc."                                           ,40.8229     ,-74.4592    ,false          ,Linode                                                          ,false         ,"New Jersey"                          ,success        ,America/New_York               ,07927       ,         1730369584 ,1730403168.0346 ,11681 ,socks4   ,socks4://143.42.114.122:11681  ,true  , 7555.9244155884   ,        320 ,     53607 , 0.59339477441727  ,143.42.114.122
true  ,1730403053.2064 ,elite       , 9693.6639482325   ,1721416433.959  ,"AS20115 Charter Communications"                                                                                                ,CHARTER-20115                                     ,Scottsbluff                  ,"North America"   ,NA                    ,"United States"          ,US                  ,                            ,false           ,"Charter Communications"                                              ,41.8733     ,-103.6614   ,false          ,Spectrum                                                        ,false         ,Nebraska                              ,success        ,America/Denver                 ,69361       ,         1730229501 ,1730403053.2064 , 1337 ,socks4   ,socks4://97.92.146.248:1337    ,true  ,  196.43354415894  ,        220 ,     41356 , 0.52915143351934  ,97.92.146.248
true  ,1730400945.3721 ,elite       , 5672.8678641537   ,1710666443.232  ,"AS5650 Frontier Communications of America, Inc."                                                                               ,FRONTIER-FRTR                                     ,Pomona                       ,"North America"   ,NA                    ,"United States"          ,US                  ,                            ,false           ,"Frontier Communications of America, Inc."                            ,34.0439     ,-117.728    ,false          ,"Frontier Communications Corporation"                           ,false         ,California                            ,success        ,America/Los_Angeles            ,91766       ,         1730027958 ,1730400945.3721 , 1080 ,socks4   ,socks4://47.179.5.8:1080       ,true  ,14139.690160751    ,       1513 ,    107819 , 1.3838583397359   ,47.179.5.8
true  ,1730399597.1868 ,transparent , 6731.9011741043   ,1710633659.9212 ,"AS11845 Vox Telecom Ltd"                                                                                                       ,Vox-Telecom                                       ,"Cape Town"                  ,Africa            ,AF                    ,"South Africa"           ,ZA                  ,                            ,false           ,"Vox Telecom Ltd"                                                     ,-34.0486    ,18.4811     ,false          ,"Vox Telecom"                                                   ,false         ,"Western Cape"                        ,success        ,Africa/Johannesburg            ,8001        ,         1730248108 ,1730399597.1868 ,   80 ,http     ,http://41.193.81.7:80          ,false , 7430.0141334534   ,      21403 ,    272661 , 7.2783475705969   ,41.193.81.7
true  ,1730398676.5944 ,elite       , 6118.8527192511   ,1711268847.1195 ,"AS14061 DigitalOcean, LLC"                                                                                                     ,DIGITALOCEAN-ASN                                  ,Slough                       ,Europe            ,EU                    ,"United Kingdom"         ,GB                  ,                            ,true            ,"DigitalOcean, LLC"                                                   ,51.5368     ,-0.6718     ,false          ,"Digital Ocean"                                                 ,true          ,England                               ,success        ,Europe/London                  ,SL1         ,         1730338052 ,1730398676.5944 ,41783 ,socks4   ,socks4://178.62.7.98:41783     ,true  ,13813.326835632    ,        973 ,    107703 , 0.89532187419485  ,178.62.7.98
true  ,1730394965.4328 ,anonymous   , 6207.6163839511   ,1722193424.0588 ,"AS211407 PT Perwira Media Solusi"                                                                                              ,AS_Perwira_Media                                  ,Purbalingga                  ,Asia              ,AS                    ,Indonesia                ,ID                  ,                            ,false           ,FASTHOSTING                                                           ,-7.41723    ,109.349     ,false          ,                                                                ,true          ,"Central Java"                        ,success        ,Asia/Jakarta                   ,            ,         1729969567 ,1730394965.4328 , 8181 ,http     ,http://41.216.186.183:8181     ,false , 3447.5090503693   ,       3013 ,     25818 ,10.450556692449    ,41.216.186.183
true  ,1730389719.2311 ,elite       , 4039.6821402173   ,1697037426.1633 ,"AS138336 POTATO"                                                                                                               ,POTATO                                            ,Mātuail                      ,Asia              ,AS                    ,Bangladesh               ,BD                  ,                            ,false           ,"Potato Internet"                                                     ,23.7121     ,90.4598     ,false          ,"Sajid Trading Ltd."                                            ,false         ,"Dhaka Division"                      ,success        ,Asia/Dhaka                     ,1362        ,         1729910220 ,1730389719.2311 , 5678 ,socks4   ,socks4://103.160.17.38:5678    ,true  , 8475.2016067505   ,       2293 ,    140637 , 1.6042818162737   ,103.160.17.38
true  ,1730389451.6791 ,elite       , 5739.1559519735   ,1722147816.5778 ,"AS45102 Alibaba (US) Technology Co., Ltd."                                                                                     ,ALIBABA-CN-NET                                    ,Dubai                        ,Asia              ,AS                    ,"United Arab Emirates"   ,AE                  ,                            ,true            ,"Alibaba Cloud LLC"                                                   ,25.0731     ,55.298      ,false          ,ALICLOUD-UAE                                                    ,true          ,Dubai                                 ,success        ,Asia/Dubai                     ,            ,         1730376846 ,1730389451.6791 , 9098 ,socks4   ,socks4://47.91.110.148:9098    ,true  , 3308.0298900604   ,        735 ,     56223 , 1.290424523333    ,47.91.110.148
true  ,1730372754.5597 ,elite       , 3330.6376934052   ,1730357590.7671 ,"AS22616 ZSCALER, INC."                                                                                                         ,ZSCALER-SJC1                                      ,Dallas                       ,"North America"   ,NA                    ,"United States"          ,US                  ,                            ,false           ,"ZSCALER, INC."                                                       ,32.7767     ,-96.797     ,false          ,"Zscaler, Inc"                                                  ,false         ,Texas                                 ,success        ,America/Chicago                ,75270       ,         1730372758 ,1730372754.5597 ,10111 ,http     ,http://165.225.216.157:10111   ,false , 3330.6376934052   ,          1 ,        61 , 1.6129032258065   ,165.225.216.157
true  ,1730369627.0425 ,elite       ,10550.221219265    ,1716576753.2994 ,"AS16276 OVH SAS"                                                                                                               ,OVH                                               ,Montreal                     ,"North America"   ,NA                    ,Canada                   ,CA                  ,                            ,true            ,"OVH SAS"                                                             ,45.5075     ,-73.5887    ,false          ,"OVH Hosting, Inc."                                             ,true          ,Quebec                                ,success        ,America/Toronto                ,H3H         ,         1729795137 ,1730369627.0425 ,   80 ,socks4   ,socks4://149.56.121.156:80     ,true  , 3954.0174007416   ,        378 ,     54704 , 0.6862495915181   ,149.56.121.156
true  ,1730367072.8832 ,anonymous   , 5324.7156886879   ,1730339500.7573 ,"AS211407 PT Perwira Media Solusi"                                                                                              ,AS_Perwira_Media                                  ,Tigaraksa                    ,Asia              ,AS                    ,Indonesia                ,ID                  ,                            ,false           ,"PT Perwira Media Solusi"                                             ,-6.19511    ,106.504     ,false          ,"PT Pedjoeang Digital Networks"                                 ,true          ,Banten                                ,success        ,Asia/Jakarta                   ,            ,         1730339503 ,1730367072.8832 , 8080 ,http     ,http://103.118.175.154:8080    ,false , 1858.7617874146   ,        109 ,       280 ,28.020565552699    ,103.118.175.154
true  ,1730366397.0159 ,elite       ,10541.7624905      ,1721258920.3484 ,"AS9009 M247 Europe SRL"                                                                                                        ,M247                                              ,Montreal                     ,"North America"   ,NA                    ,Canada                   ,CA                  ,                            ,true            ,"M247 Europe SRL"                                                     ,45.5019     ,-73.5674    ,false          ,"Fastplanet LTD"                                                ,true          ,Quebec                                ,success        ,America/Toronto                ,H4X         ,         1729984348 ,1730366397.0159 , 5740 ,socks4   ,socks4://104.239.37.88:5740    ,true  ,10828.399419785    ,        210 ,     38722 , 0.53940203431624  ,104.239.37.88
true  ,1730360920.032  ,elite       , 2014.3457748746   ,1697037386.7897 ,"AS22773 Cox Communications Inc."                                                                                               ,ASN-CXA-ALL-CCI-22773-RDC                         ,Pensacola                    ,"North America"   ,NA                    ,"United States"          ,US                  ,                            ,false           ,"Cox Communications Inc."                                             ,30.4213     ,-87.2169    ,false          ,"Cox Communications Inc."                                       ,true          ,Florida                               ,success        ,America/Chicago                ,32516       ,         1730348005 ,1730360920.032  , 4145 ,socks4   ,socks4://184.185.2.12:4145     ,true  ,  874.19080734253  ,     108994 ,    137017 ,44.304522968485    ,184.185.2.12
true  ,1730355746.2644 ,elite       , 2958.3355288451   ,1710549232.5574 ,"AS34569 Vivacom Bulgaria EAD"                                                                                                  ,Networx-BG                                        ,Razgrad                      ,Europe            ,EU                    ,Bulgaria                 ,BG                  ,                            ,false           ,"NETWORX-BG Ltd"                                                      ,43.5346     ,26.5275     ,false          ,                                                                ,false         ,Razgrad                               ,success        ,Europe/Sofia                   ,7200        ,         1730113533 ,1730355746.2644 ,10801 ,socks4   ,socks4://109.120.218.158:10801 ,true  , 3248.4242916107   ,      10199 ,    208716 , 4.6588858689446   ,109.120.218.158
true  ,1730351460.8406 ,elite       , 2508.128992456    ,1697009073.3738 ,"AS34093 Nordic Telecom Regional s.r.o."                                                                                        ,CZ-NORDICTELECOMREGIONAL                          ,Hulín                        ,Europe            ,EU                    ,Czechia                  ,CZ                  ,                            ,false           ,"Nordic Telecom Regional s.r.o."                                      ,49.3147     ,17.468      ,false          ,Nordictelecomregional                                           ,false         ,Zlín                                  ,success        ,Europe/Prague                  ,"768 24"    ,         1729815304 ,1730351907.5396 , 5678 ,socks4   ,socks4://185.82.238.203:5678   ,true  ,   85.408926010132 ,      12696 ,    187937 , 6.327971968719    ,185.82.238.203
true  ,1730348023.6125 ,elite       , 4899.6823469798   ,1721446180.6817 ,"AS398779 Ace Host, LLC"                                                                                                        ,ACEHOST                                           ,Tampa                        ,"North America"   ,NA                    ,"United States"          ,US                  ,                            ,false           ,"Ace Host, LLC"                                                       ,27.9455     ,-82.4598    ,false          ,"Cogent Communications - IPENG"                                 ,true          ,Florida                               ,success        ,America/New_York               ,33655       ,         1730256945 ,1730348023.6125 ,45424 ,socks4   ,socks4://38.57.3.38:45424      ,true  , 2928.8992881775   ,        210 ,     22511 , 0.92425509440606  ,38.57.3.38
true  ,1730339402.2039 ,anonymous   ,10314.44035211     ,1711767377.0311 ,"AS56260 PT Pascal Indonesia"                                                                                                   ,PASCAL-AS-ID                                      ,Jakarta                      ,Asia              ,AS                    ,Indonesia                ,ID                  ,                            ,false           ,"PT. Pascal Indonesia"                                                ,-6.2114     ,106.8446    ,false          ,                                                                ,true          ,Jakarta                               ,success        ,Asia/Jakarta                   ,            ,         1729911213 ,1730339402.2039 , 3125 ,http     ,http://103.29.185.59:3125      ,false ,  683.75873565674  ,       1098 ,     49772 , 2.15844309023     ,103.29.185.59
true  ,1730337752.4275 ,elite       , 5458.4313876892   ,1720304770.627  ,"AS45102 Alibaba (US) Technology Co., Ltd."                                                                                     ,ALIBABA-CN-NET                                    ,Jakarta                      ,Asia              ,AS                    ,Indonesia                ,ID                  ,                            ,true            ,"Alibaba (US) Technology Co., Ltd."                                   ,-6.2114     ,106.8446    ,false          ,"Alibaba.com Singapore E-Commerce Private Limited"              ,true          ,Jakarta                               ,success        ,Asia/Jakarta                   ,            ,         1730240243 ,1730337752.4275 , 9080 ,socks4   ,socks4://8.215.3.250:9080      ,true  , 3369.3830966949   ,       1479 ,     78840 , 1.8414073880402   ,8.215.3.250
true  ,1730337361.6283 ,elite       , 3949.120759964    ,1716860717.9017 ,"AS36666 GloboTech Communications"                                                                                              ,GTCOMM                                            ,Montreal                     ,"North America"   ,NA                    ,Canada                   ,CA                  ,Ville-Marie                 ,true            ,"GloboTech Communications"                                            ,45.5049     ,-73.573     ,false          ,                                                                ,true          ,Quebec                                ,success        ,America/Toronto                ,H4X         ,         1729913591 ,1730337361.6283 ,27847 ,socks4   ,socks4://72.10.160.90:27847    ,true  , 2747.4105358124   ,        279 ,     47380 , 0.58540884198158  ,72.10.160.90
true  ,1730337119.4205 ,elite       ,10269.451527596    ,1717511425.5408 ,"AS36352 HostPapa"                                                                                                              ,AS-COLOCROSSING                                   ,"Elk Grove Village"          ,"North America"   ,NA                    ,"United States"          ,US                  ,                            ,true            ,HostPapa                                                              ,42.0026     ,-87.9644    ,false          ,                                                                ,true          ,Illinois                              ,success        ,America/Chicago                ,60009       ,         1729765639 ,1730337119.4205 , 3128 ,socks4   ,socks4://192.210.239.42:3128   ,true  ,18414.171218872    ,        400 ,     61465 , 0.64656914248767  ,192.210.239.42
